Category,speed,direction,lane,episode,time_stamp,lida_file,image_file,lat,long,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector,x,y,snr,sector_WI,powers_WI
Cat1,15mph,lr,opposite,6,1624828705.385757000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828705.385757000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828705.8249464.jpg,42.33805333333333,-71.086976,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671029547865,-8.369819102287895,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
Cat1,15mph,lr,opposite,6,1624828705.486621000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828705.486621000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828705.8249464.jpg,42.33805333333333,-71.08697600000002,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671028380707,-8.369819102287895,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
Cat1,15mph,lr,opposite,6,1624828705.587466000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828705.587466000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828705.8249464.jpg,42.33805333333333,-71.086976,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671029547865,-8.369819102287895,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
Cat1,15mph,lr,opposite,6,1624828705.688352000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828705.688352000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828705.8249464.jpg,42.33805333333333,-71.086976,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671029547865,-8.369819102287895,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
Cat1,15mph,lr,opposite,6,1624828705.789173000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828705.789173000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828705.8249464.jpg,42.33805333333333,-71.086976,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671029547865,-8.369819102287895,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
Cat1,15mph,lr,opposite,6,1624828705.990874000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828705.990874000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828705.991613.jpg,42.33805333333333,-71.086976,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671029547865,-8.369819102287895,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
Cat1,15mph,lr,opposite,6,1624828706.091733000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828706.091733000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828706.0916128.jpg,42.338053333333335,-71.086976,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671029547865,-8.369819101498402,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
Cat1,15mph,lr,opposite,6,1624828706.192612000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828706.192612000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828706.1916127.jpg,42.33805333333333,-71.086976,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671029547865,-8.369819102287895,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
Cat1,15mph,lr,opposite,6,1624828706.293500000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828706.293500000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828706.2916126.jpg,42.338053333333335,-71.086976,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671029547865,-8.369819101498402,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
Cat1,15mph,lr,opposite,6,1624828705.890047000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/lidar_pcd/ns1/velodyne_points/1624828705.890047000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_15mph_lr_opposite_6/camera_images/1624828705.891613.jpg,42.338053333333335,-71.086976,7412,30,1,2,40,"[5050, 4230, 5148, 6144, 5102, 5128, 4416, 5040, 5736, 4546, 4799, 4904, 4956, 6349, 4180, 0, 6639, 6024, 5602, 6490, 4442, 7387, 4342, 5962, 7412, 4180, 4800]","[1, 2, 3, 4, 5, 6, 6, 6, 10, 10, 12, 13, 15, 16, 17, 17, 19, 20, 22, 23, 23, 26, 27, 29, 30, 30, 61]",6.315671029547865,-8.369819101498402,"[-5, -5, -5, -4, -5, -5, -8, -9, -5, -9, -6, -7, -5, -2, -8, 0, -2, -5, -4, -3, -7, -2, -4, -4, -2, -10, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-127.525, -126.531, -126.319, -124.13600000000001, -137.418, -129.828, -130.845, -128.285, -130.226, -127.613, -126.887, -125.512, -125.70100000000001, -125.744, -125.465, -126.78299999999999, -130.494, -124.195, -128.59, -131.435, -130.153, -124.815, -128.619, -132.327, -125.29799999999999, -122.573, -125.6, -128.165, -127.065, -123.292, -126.118, -125.204, -128.067, -137.428]"
