Category,speed,direction,lane,episode,time_stamp,lida_file,image_file,lat,long,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector,x,y,snr,sector_WI,powers_WI
Cat1,20mph,lr,opposite,3,1624829517.386445000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829517.386445000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.1769333.jpg,42.33806666666666,-71.08693333333332,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947341838951,-6.8883376205993345,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
Cat1,20mph,lr,opposite,3,1624829517.487336000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829517.487336000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.1769333.jpg,42.33806666666666,-71.08693333333332,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947341838951,-6.8883376205993345,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
Cat1,20mph,lr,opposite,3,1624829517.588191000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829517.588191000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.1769333.jpg,42.338066666666656,-71.08693333333333,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947340671792,-6.8883376213888265,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
Cat1,20mph,lr,opposite,3,1624829517.689034000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829517.689034000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.1769333.jpg,42.338066666666656,-71.08693333333332,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947341838951,-6.8883376213888265,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
Cat1,20mph,lr,opposite,3,1624829517.789906000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829517.789906000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.1769333.jpg,42.338066666666656,-71.08693333333333,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947340671792,-6.8883376213888265,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
Cat1,20mph,lr,opposite,3,1624829517.890741000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829517.890741000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.1769333.jpg,42.338066666666656,-71.08693333333333,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947340671792,-6.8883376213888265,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
Cat1,20mph,lr,opposite,3,1624829517.991613000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829517.991613000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.1769333.jpg,42.338066666666656,-71.08693333333333,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947340671792,-6.8883376213888265,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
Cat1,20mph,lr,opposite,3,1624829518.092453000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829518.092453000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.1769333.jpg,42.338066666666656,-71.08693333333333,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947340671792,-6.8883376213888265,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
Cat1,20mph,lr,opposite,3,1624829518.193317000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829518.193317000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.1769333.jpg,42.338066666666656,-71.08693333333333,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947340671792,-6.8883376213888265,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
Cat1,20mph,lr,opposite,3,1624829518.294176000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/lidar_pcd/ns1/velodyne_points/1624829518.294176000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_3/camera_images/1624829518.3102665.jpg,42.33806666666665,-71.08693333333333,12128,30,7,8,60,"[6351, 0, 6854, 9413, 6951, 7891, 7010, 6640, 10252, 6404, 8075, 6012, 7227, 8603, 6584, 6562, 11470, 6401, 9547, 9031, 6783, 5790, 10003, 7612, 6532, 8918, 12128, 7380, 6500, 7273]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12, 15, 16, 17, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 63]",9.819947340671792,-6.888337622178319,"[-6, 0, -5, -4, -5, -4, -3, -5, -1, -5, -4, -8, -3, -2, -5, -11, -2, -8, -2, -1, -4, -7, -2, -6, -5, -2, 0, -6, -5, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-96.021, -96.75200000000001, -91.354, -91.675, -103.493, -94.708, -98.96799999999999, -93.455, -99.344, -88.831, -95.584, -96.601, -91.555, -93.454, -98.109, -86.588, -97.14, -88.221, -93.82600000000001, -93.709, -89.992, -90.87899999999999, -93.021, -89.35, -91.54799999999999, -91.06, -93.314, -88.98200000000001, -94.74, -94.17299999999999, -94.645, -89.89200000000001, -93.524, -96.531]"
